Date,High,Low,Open,Close,Volume,Adj Close
2016-02-16,442.79998779296875,428.20001220703125,435.75,438.9273681640625,27154.0,428.427978515625
2016-02-17,446.2877197265625,437.79998779296875,432.0,441.75,959.0,431.1830749511719
2016-02-18,454.9757995605469,441.58343505859375,445.04998779296875,446.20001220703125,4774.0,435.526611328125
2016-02-19,446.6278076171875,441.3999938964844,443.29998779296875,441.3999938964844,3825.0,430.8414001464844
2016-02-20,446.6278076171875,441.3999938964844,443.29998779296875,441.3999938964844,3825.0,430.8414001464844
2016-02-21,446.6278076171875,441.3999938964844,443.29998779296875,441.3999938964844,3825.0,430.8414001464844
2016-02-22,450.6000061035156,442.3290100097656,450.125,450.6000061035156,71671.0,439.82135009765625
2016-02-23,473.4776916503906,456.3042297363281,461.0,458.8999938964844,45615.0,447.9228210449219
2016-02-24,460.06317138671875,450.0,455.5,447.29998779296875,914.0,436.60028076171875
2016-02-25,462.45770263671875,448.8958740234375,454.5,457.95001220703125,347.0,446.99554443359375
2016-02-26,465.5,458.04156494140625,461.875,462.99603271484375,10540.0,451.9208984375
2016-02-27,465.5,458.04156494140625,461.875,462.99603271484375,10540.0,451.9208984375
2016-02-28,465.5,458.04156494140625,461.875,462.99603271484375,10540.0,451.9208984375
2016-02-29,466.3999938964844,449.955810546875,449.955810546875,457.1000061035156,3489.0,446.1658935546875
2016-03-01,479.9837341308594,461.75,464.5,471.6512451171875,1612.0,460.3690185546875
2016-03-02,475.75,473.5726013183594,478.0,473.5726013183594,12400.0,462.2444763183594
2016-03-03,470.5,467.2442932128906,468.1000061035156,467.2442932128906,3371.0,456.0675354003906
2016-03-04,474.6373291015625,462.29998779296875,466.5,465.273193359375,12875.0,454.1435852050781
2016-03-05,474.6373291015625,462.29998779296875,466.5,465.273193359375,12875.0,454.1435852050781
2016-03-06,474.6373291015625,462.29998779296875,466.5,465.273193359375,12875.0,454.1435852050781
2016-03-07,459.20001220703125,453.7285461425781,460.79998779296875,457.54998779296875,1584.0,446.6051025390625
2016-03-08,452.19598388671875,448.44580078125,453.0,452.19598388671875,10616.0,441.3791809082031
2016-03-09,454.0,447.73370361328125,447.20001220703125,451.8500061035156,4415.0,441.04144287109375
2016-03-10,460.3999938964844,441.5643615722656,453.75,447.1499938964844,8983.0,436.4538879394531
2016-03-11,454.1000061035156,450.4733581542969,448.70001220703125,450.4733581542969,4400.0,439.69775390625
2016-03-12,454.1000061035156,450.4733581542969,448.70001220703125,450.4733581542969,4400.0,439.69775390625
2016-03-13,454.1000061035156,450.4733581542969,448.70001220703125,450.4733581542969,4400.0,439.69775390625
2016-03-14,455.8999938964844,445.23297119140625,452.25,455.1499938964844,181.0,444.2625427246094
2016-03-15,454.25,449.6000061035156,449.8999938964844,453.9696350097656,17748.0,443.11041259765625
2016-03-16,457.1000061035156,449.8645935058594,454.0,455.1409912109375,1361.0,444.25372314453125
2016-03-17,474.67633056640625,458.1499938964844,465.70001220703125,458.70001220703125,515672.0,447.72760009765625
2016-03-18,477.76141357421875,458.0,472.375,463.2241516113281,78479.0,452.1435241699219
2016-03-19,477.76141357421875,458.0,472.375,463.2241516113281,78479.0,452.1435241699219
2016-03-20,477.76141357421875,458.0,472.375,463.2241516113281,78479.0,452.1435241699219
2016-03-21,464.79998779296875,458.3999938964844,465.75,464.75,1138.0,453.6329040527344
2016-03-22,463.875,456.80810546875,456.5,462.7979431152344,55111.0,451.7275390625
2016-03-23,467.25,463.8999938964844,464.875,465.4313659667969,65903.0,454.2979736328125
2016-03-24,465.5,465.5,465.5,465.5,0.0,454.3649597167969
2016-03-25,465.5,465.5,465.5,465.5,0.0,454.3649597167969
2016-03-26,465.5,465.5,465.5,465.5,0.0,454.3649597167969
2016-03-27,465.5,465.5,465.5,465.5,0.0,454.3649597167969
2016-03-28,465.5,465.5,465.5,465.5,0.0,454.3649597167969
2016-03-29,463.489990234375,458.08453369140625,459.75,458.29998779296875,24690.0,447.3371887207031
2016-03-30,472.20001220703125,469.1196594238281,462.875,471.04852294921875,52096.0,459.78076171875
2016-03-31,464.0928039550781,462.0,464.375,464.0928039550781,14331.0,454.3069763183594
2016-04-01,462.2325744628906,455.16094970703125,456.25,461.9908447265625,43590.0,452.249267578125
2016-04-02,462.2325744628906,455.16094970703125,456.25,461.9908447265625,43590.0,452.249267578125
2016-04-03,462.2325744628906,455.16094970703125,456.25,461.9908447265625,43590.0,452.249267578125
2016-04-04,467.5,456.385009765625,461.125,460.5,3980.0,450.7898864746094
2016-04-05,462.0,454.79998779296875,457.375,454.79998779296875,453.0,445.21002197265625
2016-04-06,460.01617431640625,450.7841796875,458.5,457.95001220703125,12729.0,448.29364013671875
2016-04-07,459.29998779296875,451.0,459.29998779296875,451.0,101.0,441.4902038574219
2016-04-08,460.9219665527344,444.93084716796875,453.75,458.79998779296875,628.0,449.1257019042969
2016-04-09,460.9219665527344,444.93084716796875,453.75,458.79998779296875,628.0,449.1257019042969
2016-04-10,460.9219665527344,444.93084716796875,453.75,458.79998779296875,628.0,449.1257019042969
2016-04-11,457.3500061035156,455.0,453.0,455.8999938964844,4364.0,446.2868957519531
2016-04-12,452.0,450.14569091796875,455.125,450.14569091796875,2567.0,440.65386962890625
2016-04-13,461.29998779296875,451.5,462.75,451.5,647.0,441.97967529296875
2016-04-14,464.76141357421875,454.1000061035156,456.125,456.5086975097656,2395.0,446.8827209472656
2016-04-15,454.1296691894531,449.5980224609375,453.20001220703125,449.6000061035156,4004.0,440.1197204589844
2016-04-16,454.1296691894531,449.5980224609375,453.20001220703125,449.6000061035156,4004.0,440.1197204589844
2016-04-17,454.1296691894531,449.5980224609375,453.20001220703125,449.6000061035156,4004.0,440.1197204589844
2016-04-18,447.29998779296875,441.79998779296875,445.79998779296875,447.29998779296875,4034.0,437.8681640625
2016-04-19,454.5,449.0508728027344,449.0,451.5079650878906,25493.0,441.9874572753906
2016-04-20,449.8999938964844,435.56134033203125,451.0,437.04998779296875,1862.0,427.8343200683594
2016-04-21,440.7441101074219,432.79998779296875,434.1499938964844,440.7441101074219,9739.0,431.4505615234375
2016-04-22,440.7441101074219,440.7441101074219,440.7441101074219,440.7441101074219,0.0,431.4505615234375
2016-04-23,440.7441101074219,440.7441101074219,440.7441101074219,440.7441101074219,0.0,431.4505615234375
2016-04-24,440.7441101074219,440.7441101074219,440.7441101074219,440.7441101074219,0.0,431.4505615234375
2016-04-25,430.95001220703125,418.364501953125,427.3210754394531,428.96722412109375,26449.0,419.9220275878906
2016-04-26,436.0,426.67608642578125,431.375,433.8951110839844,24923.0,424.7460021972656
2016-04-27,439.8500061035156,436.91650390625,439.6499938964844,436.91650390625,4702.0,427.7036437988281
2016-04-28,442.6418762207031,437.29998779296875,436.875,437.79302978515625,11154.0,428.56170654296875
2016-04-29,468.3500061035156,458.2171630859375,460.25,460.2966613769531,79735.0,450.5908203125
2016-04-30,468.3500061035156,458.2171630859375,460.25,460.2966613769531,79735.0,450.5908203125
2016-05-01,468.3500061035156,458.2171630859375,460.25,460.2966613769531,79735.0,450.5908203125
2016-05-02,468.3500061035156,458.2171630859375,460.25,460.2966613769531,79735.0,450.5908203125
2016-05-03,448.32464599609375,438.5,445.5993957519531,441.0,1833.0,431.7010192871094
2016-05-04,438.1000061035156,432.25,437.79998779296875,436.5,6158.0,427.29595947265625
2016-05-05,437.375,437.375,437.375,437.375,0.0,428.15252685546875
2016-05-06,437.375,437.375,437.375,437.375,0.0,428.15252685546875
2016-05-07,437.375,437.375,437.375,437.375,0.0,428.15252685546875
2016-05-08,437.375,437.375,437.375,437.375,0.0,428.15252685546875
2016-05-09,457.5,445.5444641113281,453.25,452.80999755859375,65649.0,443.26202392578125
2016-05-10,461.0803527832031,453.5,453.5,454.79998779296875,610.0,445.21002197265625
2016-05-11,455.29998779296875,448.8138427734375,455.20001220703125,454.1000061035156,997.0,444.52484130859375
2016-05-12,456.75,453.9125061035156,454.79998779296875,455.2486267089844,11837.0,445.6492614746094
2016-05-13,452.20001220703125,444.00360107421875,451.25,448.537109375,14197.0,439.0792236328125
2016-05-14,452.20001220703125,444.00360107421875,451.25,448.537109375,14197.0,439.0792236328125
2016-05-15,452.20001220703125,444.00360107421875,451.25,448.537109375,14197.0,439.0792236328125
2016-05-16,448.537109375,448.537109375,448.537109375,448.537109375,0.0,439.0792236328125
2016-05-17,451.8999938964844,444.9591979980469,451.5,444.9591979980469,25820.0,435.5767822265625
2016-05-18,442.29998779296875,439.0375061035156,439.75,442.1000061035156,1080.0,432.7779235839844
2016-05-19,440.20001220703125,431.7772521972656,431.7772521972656,438.41436767578125,6373.0,429.169921875
2016-05-20,445.4508056640625,441.5,441.6000061035156,445.4508056640625,14950.0,436.05804443359375
2016-05-21,445.4508056640625,441.5,441.6000061035156,445.4508056640625,14950.0,436.05804443359375
2016-05-22,445.4508056640625,441.5,441.6000061035156,445.4508056640625,14950.0,436.05804443359375
2016-05-23,450.1702575683594,435.6568603515625,444.8999938964844,440.25,6474.0,430.9668884277344
2016-05-24,453.40155029296875,445.3999938964844,442.92138671875,449.8763732910156,84338.0,440.3902282714844
2016-05-25,465.8999938964844,456.4259948730469,457.3999938964844,464.8999938964844,124348.0,455.0970764160156
2016-05-26,470.70001220703125,464.6499938964844,465.625,464.9125061035156,114495.0,455.1093444824219
2016-05-27,478.6000061035156,463.0,463.0,477.34100341796875,478828.0,467.2757873535156
2016-05-28,478.6000061035156,463.0,463.0,477.34100341796875,478828.0,467.2757873535156
2016-05-29,478.6000061035156,463.0,463.0,477.34100341796875,478828.0,467.2757873535156
2016-05-30,478.6000061035156,463.0,463.0,477.34100341796875,478828.0,467.2757873535156
2016-05-31,482.89288330078125,474.5,474.5,479.0,1748.0,468.8998107910156
2016-06-01,484.1607360839844,474.1000061035156,477.25,475.9425048828125,1163.0,465.9067687988281
2016-06-02,473.1000061035156,473.1000061035156,473.1000061035156,473.1000061035156,6063.0,463.12420654296875
2016-06-03,478.8857116699219,465.8214416503906,478.8857116699219,465.8214416503906,10021.0,455.9991455078125
2016-06-04,478.8857116699219,465.8214416503906,478.8857116699219,465.8214416503906,10021.0,455.9991455078125
2016-06-05,478.8857116699219,465.8214416503906,478.8857116699219,465.8214416503906,10021.0,455.9991455078125
2016-06-06,473.6269836425781,472.37408447265625,473.3999938964844,473.6269836425781,1442.0,463.64007568359375
2016-06-07,472.7950134277344,465.65167236328125,474.5,472.32232666015625,10194.0,462.3629455566406
2016-06-08,476.25103759765625,465.79998779296875,476.25103759765625,465.79998779296875,20907.0,455.9781188964844
2016-06-09,464.6000061035156,463.20001220703125,463.20001220703125,464.20001220703125,1544.0,454.411865234375
2016-06-10,452.2203063964844,444.87261962890625,450.70001220703125,452.2203063964844,18090.0,442.6847839355469
2016-06-11,452.2203063964844,444.87261962890625,450.70001220703125,452.2203063964844,18090.0,442.6847839355469
2016-06-12,452.2203063964844,444.87261962890625,450.70001220703125,452.2203063964844,18090.0,442.6847839355469
2016-06-13,438.348876953125,429.72515869140625,429.72515869140625,438.348876953125,401.0,429.10589599609375
2016-06-14,435.95001220703125,428.54998779296875,434.625,431.3500061035156,43754.0,422.2545471191406
2016-06-15,441.034912109375,432.20001220703125,436.1000061035156,432.5745544433594,2703.0,423.45330810546875
2016-06-16,429.29998779296875,422.5,428.25,422.5,3371.0,413.5911560058594
2016-06-17,446.20001220703125,432.79998779296875,432.79998779296875,444.5197448730469,48194.0,435.1466064453125
2016-06-18,446.20001220703125,432.79998779296875,432.79998779296875,444.5197448730469,48194.0,435.1466064453125
2016-06-19,446.20001220703125,432.79998779296875,432.79998779296875,444.5197448730469,48194.0,435.1466064453125
2016-06-20,457.3500061035156,443.8869934082031,451.0,453.0895690917969,119236.0,443.53570556640625
2016-06-21,450.6000061035156,445.29998779296875,447.875,449.7101135253906,10533.0,440.2275390625
2016-06-22,457.1000061035156,448.6000061035156,448.6000061035156,456.70001220703125,34162.0,447.07000732421875
2016-06-23,463.6000061035156,462.20001220703125,463.6000061035156,462.20001220703125,2774.0,452.4540710449219
2016-06-24,446.2417297363281,400.90118408203125,432.75,436.78759765625,108187.0,427.5774841308594
2016-06-25,446.2417297363281,400.90118408203125,432.75,436.78759765625,108187.0,427.5774841308594
2016-06-26,446.2417297363281,400.90118408203125,432.75,436.78759765625,108187.0,427.5774841308594
2016-06-27,438.60333251953125,417.3999938964844,436.625,421.73895263671875,91333.0,412.8461608886719
2016-06-28,432.79998779296875,422.5,421.625,430.3500061035156,20288.0,421.2756042480469
2016-06-29,446.8999938964844,435.25,433.625,440.00439453125,68733.0,430.7264404296875
2016-06-30,454.5,451.79998779296875,454.3999938964844,452.43304443359375,8831.0,442.8930358886719
2016-07-01,459.6000061035156,451.6982116699219,458.5,458.68341064453125,9883.0,449.0116271972656
2016-07-02,459.6000061035156,451.6982116699219,458.5,458.68341064453125,9883.0,449.0116271972656
2016-07-03,459.6000061035156,451.6982116699219,458.5,458.68341064453125,9883.0,449.0116271972656
2016-07-04,455.70086669921875,447.3382873535156,455.70086669921875,452.8514099121094,17102.0,443.30255126953125
2016-07-05,446.70001220703125,444.70001220703125,444.70001220703125,446.0160217285156,4675.0,436.6112976074219
2016-07-06,442.3999938964844,432.70001220703125,442.3999938964844,437.54388427734375,53323.0,428.31781005859375
2016-07-07,442.3999938964844,432.6993103027344,432.6993103027344,440.736083984375,9054.0,431.4427185058594
2016-07-08,444.5,434.3025207519531,434.3025207519531,444.5,2607.0,435.12725830078125
2016-07-09,444.5,434.3025207519531,434.3025207519531,444.5,2607.0,435.12725830078125
2016-07-10,444.5,434.3025207519531,434.3025207519531,444.5,2607.0,435.12725830078125
2016-07-11,454.680419921875,450.8999938964844,446.125,452.20001220703125,602.0,442.6649169921875
2016-07-12,463.3572998046875,454.5,457.125,455.5734558105469,55454.0,445.96722412109375
2016-07-13,456.7583312988281,453.5,454.29998779296875,456.7583312988281,84211.0,447.1271057128906
2016-07-14,463.3294677734375,455.0,463.3294677734375,455.0,1162.0,445.40582275390625
2016-07-15,450.5885009765625,448.1880798339844,450.5885009765625,448.1880798339844,89001.0,438.737548828125
2016-07-16,450.5885009765625,448.1880798339844,450.5885009765625,448.1880798339844,89001.0,438.737548828125
2016-07-17,450.5885009765625,448.1880798339844,450.5885009765625,448.1880798339844,89001.0,438.737548828125
2016-07-18,455.9234619140625,442.5262756347656,449.375,449.7562561035156,1320.0,440.272705078125
2016-07-19,450.79998779296875,447.6000061035156,448.8999938964844,450.70001220703125,1988.0,441.1965637207031
2016-07-20,458.70001220703125,450.3999938964844,452.25,454.6242980957031,19165.0,445.0380859375
2016-07-21,466.6907958984375,453.95001220703125,459.375,456.79998779296875,5190.0,447.1678771972656
2016-07-22,459.6000061035156,455.01251220703125,456.79998779296875,456.9490051269531,26195.0,447.3137512207031
2016-07-23,459.6000061035156,455.01251220703125,456.79998779296875,456.9490051269531,26195.0,447.3137512207031
2016-07-24,459.6000061035156,455.01251220703125,456.79998779296875,456.9490051269531,26195.0,447.3137512207031
2016-07-25,457.20001220703125,447.7713928222656,455.5,453.0908203125,34821.0,443.5369567871094
2016-07-26,458.20001220703125,447.1717529296875,452.75,454.986572265625,16197.0,445.3927307128906
2016-07-27,462.3999938964844,459.1875,459.25,461.86138916015625,16601.0,452.12255859375
2016-07-28,473.20001220703125,464.1419982910156,470.0,467.83074951171875,70412.0,457.966064453125
2016-07-29,467.95001220703125,463.6499938964844,466.875,464.5670166015625,69863.0,454.7711486816406
2016-07-30,467.95001220703125,463.6499938964844,466.875,464.5670166015625,69863.0,454.7711486816406
2016-07-31,467.95001220703125,463.6499938964844,466.875,464.5670166015625,69863.0,454.7711486816406
2016-08-01,472.4960021972656,462.26129150390625,467.75,465.0492248535156,116751.0,455.2431640625
2016-08-02,464.0,453.45001220703125,461.625,459.97491455078125,67097.0,450.2759094238281
2016-08-03,466.40081787109375,454.70001220703125,454.70001220703125,463.77752685546875,11209.0,453.99835205078125
2016-08-04,474.25,466.0670471191406,469.6499938964844,472.8213806152344,48918.0,462.8514404296875
2016-08-05,483.9930419921875,471.04998779296875,474.5,473.36749267578125,49408.0,463.3860168457031
2016-08-06,483.9930419921875,471.04998779296875,474.5,473.36749267578125,49408.0,463.3860168457031
2016-08-07,483.9930419921875,471.04998779296875,474.5,473.36749267578125,49408.0,463.3860168457031
2016-08-08,484.3942565917969,475.20001220703125,475.75,477.05279541015625,12786.0,466.99365234375
2016-08-09,488.1000061035156,475.1172180175781,480.25,487.32806396484375,14314.0,477.0522766113281
2016-08-10,488.1000061035156,480.8500061035156,488.5,483.16717529296875,59413.0,472.97906494140625
2016-08-11,488.0778503417969,486.958984375,487.1000061035156,487.1000061035156,21081.0,476.8289794921875
2016-08-12,491.20001220703125,481.0919494628906,489.5,489.15557861328125,36518.0,478.8412170410156
2016-08-13,491.20001220703125,481.0919494628906,489.5,489.15557861328125,36518.0,478.8412170410156
2016-08-14,491.20001220703125,481.0919494628906,489.5,489.15557861328125,36518.0,478.8412170410156
2016-08-15,501.3273620605469,491.0,501.3273620605469,494.098876953125,55950.0,483.6802673339844
2016-08-16,493.20001220703125,489.0,492.875,490.01708984375,50815.0,479.6846008300781
2016-08-17,497.35675048828125,485.1000061035156,490.5,486.6886291503906,53787.0,476.42626953125
2016-08-18,552.2907104492188,524.9320068359375,541.0,535.5936889648438,285294.0,524.3001098632812
2016-08-19,547.2745971679688,530.75,538.75,537.3341674804688,27370.0,526.0038452148438
2016-08-20,547.2745971679688,530.75,538.75,537.3341674804688,27370.0,526.0038452148438
2016-08-21,547.2745971679688,530.75,538.75,537.3341674804688,27370.0,526.0038452148438
2016-08-22,565.75,538.5,544.125,560.7316284179688,134733.0,548.9080200195312
2016-08-23,566.9659423828125,545.1954956054688,554.75,554.7730102539062,142772.0,543.0750732421875
2016-08-24,566.4329833984375,547.3272705078125,556.625,557.080322265625,40550.0,545.3336791992188
2016-08-25,557.5,549.75,554.75,553.067626953125,33206.0,541.4057006835938
2016-08-26,559.2871704101562,552.75,553.5,557.1113891601562,46701.0,545.3641357421875
2016-08-27,559.2871704101562,552.75,553.5,557.1113891601562,46701.0,545.3641357421875
2016-08-28,559.2871704101562,552.75,553.5,557.1113891601562,46701.0,545.3641357421875
2016-08-29,559.2871704101562,552.75,553.5,557.1113891601562,46701.0,545.3641357421875
2016-08-30,564.7930297851562,553.0,551.75,557.2374877929688,50840.0,545.487548828125
2016-08-31,563.1830444335938,553.5,554.5,557.525390625,85561.0,545.7694702148438
2016-09-01,561.0,554.0625,555.875,554.5,59831.0,542.8078002929688
2016-09-02,567.9006958007812,545.965576171875,556.375,557.1160278320312,49924.0,545.36865234375
2016-09-03,567.9006958007812,545.965576171875,556.375,557.1160278320312,49924.0,545.36865234375
2016-09-04,567.9006958007812,545.965576171875,556.375,557.1160278320312,49924.0,545.36865234375
2016-09-05,565.5,554.1417236328125,561.75,564.9379272460938,52772.0,553.025634765625
2016-09-06,573.7508544921875,560.0,565.75,561.9381713867188,42056.0,550.0891723632812
2016-09-07,567.9375,564.25,564.75,566.9376220703125,22569.0,554.983154296875
2016-09-08,569.0,559.25,568.625,564.8838500976562,147801.0,552.9727783203125
2016-09-09,565.75,549.8350219726562,563.75,565.5519409179688,84629.0,553.6266479492188
2016-09-10,565.75,549.8350219726562,563.75,565.5519409179688,84629.0,553.6266479492188
2016-09-11,565.75,549.8350219726562,563.75,565.5519409179688,84629.0,553.6266479492188
2016-09-12,553.1195068359375,535.6607055664062,535.6607055664062,549.5,30614.0,537.9132690429688
2016-09-13,557.0,545.0,552.5,551.27197265625,32550.0,539.6478271484375
2016-09-14,553.5,547.5,550.75,549.4833984375,20426.0,537.8970336914062
2016-09-15,556.1084594726562,541.2745971679688,547.5,547.7719116210938,33430.0,536.2216186523438
2016-09-16,551.4375,544.75,549.0,550.8649291992188,74597.0,539.2493896484375
2016-09-17,551.4375,544.75,549.0,550.8649291992188,74597.0,539.2493896484375
2016-09-18,551.4375,544.75,549.0,550.8649291992188,74597.0,539.2493896484375
2016-09-19,561.750244140625,543.1593017578125,550.25,554.1088256835938,38022.0,542.4248046875
2016-09-20,559.0,552.5,552.5,557.0,24321.0,545.255126953125
2016-09-21,569.4368896484375,543.0797729492188,560.25,552.2349853515625,44016.0,540.590576171875
2016-09-22,567.4262084960938,555.0,554.0,557.9385986328125,39433.0,546.1738891601562
2016-09-23,561.429931640625,550.25,555.5,551.5,21159.0,539.87109375
2016-09-24,561.429931640625,550.25,555.5,551.5,21159.0,539.87109375
2016-09-25,561.429931640625,550.25,555.5,551.5,21159.0,539.87109375
2016-09-26,556.3334350585938,546.0,549.5,548.2457885742188,93229.0,536.6854858398438
2016-09-27,550.0,539.0,551.0,541.673095703125,93862.0,530.2514038085938
2016-09-28,554.6944580078125,542.5,542.5,544.6403198242188,23583.0,533.156005859375
2016-09-29,560.501953125,545.0,551.25,546.0,15487.0,534.487060546875
2016-09-30,546.0,538.0,540.25,544.1088256835938,34425.0,532.6356811523438
2016-10-01,546.0,538.0,540.25,544.1088256835938,34425.0,532.6356811523438
2016-10-02,546.0,538.0,540.25,544.1088256835938,34425.0,532.6356811523438
2016-10-03,557.457763671875,546.5625,545.75,547.7127075195312,34092.0,536.1636352539062
2016-10-04,558.951904296875,547.5,549.75,553.9390869140625,95147.0,542.2587280273438
2016-10-05,556.0,549.5,550.5,552.274658203125,86327.0,540.6293334960938
2016-10-06,567.3731079101562,556.5,556.875,557.0,48272.0,545.255126953125
2016-10-07,556.5,546.6510620117188,557.75,550.25,18781.0,538.6473999023438
2016-10-08,556.5,546.6510620117188,557.75,550.25,18781.0,538.6473999023438
2016-10-09,556.5,546.6510620117188,557.75,550.25,18781.0,538.6473999023438
2016-10-10,551.0,539.8981323242188,549.5,550.6728515625,12711.0,539.061279296875
2016-10-11,548.959228515625,529.25,549.0,529.4371948242188,187477.0,518.2734985351562
2016-10-12,531.75,519.3073120117188,524.0,527.7288818359375,53186.0,516.6011352539062
2016-10-13,525.273193359375,515.5,524.5,518.5183715820312,100909.0,507.5848083496094
2016-10-14,540.3355102539062,521.7745971679688,525.0,529.3596801757812,55181.0,518.1975708007812
2016-10-15,540.3355102539062,521.7745971679688,525.0,529.3596801757812,55181.0,518.1975708007812
2016-10-16,540.3355102539062,521.7745971679688,525.0,529.3596801757812,55181.0,518.1975708007812
2016-10-17,538.7588500976562,530.0,529.75,534.1300048828125,8038.0,522.8673706054688
2016-10-18,540.5,534.75,537.25,537.7601928710938,25649.0,526.4209594726562
2016-10-19,543.5543212890625,536.5,539.5,538.0806884765625,347028.0,526.7347412109375
2016-10-20,547.0,539.75,546.25,543.940185546875,13702.0,532.4706420898438
2016-10-21,547.0,542.5,543.625,544.9401245117188,16896.0,533.449462890625
2016-10-22,547.0,542.5,543.625,544.9401245117188,16896.0,533.449462890625
2016-10-23,547.0,542.5,543.625,544.9401245117188,16896.0,533.449462890625
2016-10-24,557.8482055664062,548.0,548.0,548.9463500976562,31405.0,537.3712768554688
2016-10-25,556.5,539.147216796875,548.25,545.9668579101562,42746.0,534.45458984375
2016-10-26,552.5253295898438,536.0,541.75,539.379150390625,16911.0,528.0057373046875
2016-10-27,547.5173950195312,535.0389404296875,534.5,539.24267578125,57705.0,527.8721923828125
2016-10-28,548.1810302734375,537.0,539.75,540.5594482421875,25562.0,529.1611938476562
2016-10-29,548.1810302734375,537.0,539.75,540.5594482421875,25562.0,529.1611938476562
2016-10-30,548.1810302734375,537.0,539.75,540.5594482421875,25562.0,529.1611938476562
2016-10-31,544.0,540.5,536.75,542.4596557617188,90744.0,531.0213012695312
2016-11-01,546.75,527.0,547.5,528.98583984375,15144.0,517.8316040039062
2016-11-02,520.2177124023438,500.4952697753906,519.25,507.536865234375,110660.0,496.8349304199219
